id;Краткое название;Полное наименование;Бренд;Электронная почта;Телефон;Факс;ОКВЭД;Бик;ИМНС;КПП;ОКПО;р/счет;кор/счет;ОГРН;ОГРН: Кто выдал;ОГРН: Номер;ОГРН: Дата;ОГРН: Адрес;ИНН;ИНН: Дата получения;ИНН: Место получения;Банк;ОКОПФ;Форма собственности;Отрасль
D1C91BA3-6CCA-E511-81EF-005056807186;"ФГБНУ ""ВНИИП ИМ. К.И. СКРЯБИНА""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ФУНДАМЕНТАЛЬНОЙ И ПРИКЛАДНОЙ ПАРАЗИТОЛОГИИ ЖИВОТНЫХ И РАСТЕНИЙ ИМЕНИ К.И. СКРЯБИНА""";NULL;NULL;NULL;NULL;NULL;NULL;7727;772701001;NULL;NULL;NULL;1027700362645;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7727093201;1993-12-30 21:00:00.000;Инспекция Федеральной налоговой службы № 27 по г.Москве;NULL;NULL;NULL;другая
3E1BA9DC-BA78-E511-8514-005056807186;ООО «ЦОТпищепром»;Общество с ограниченной ответственностью «Центр организации труда в пищевой промышленности»;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1027700421308;NULL;NULL;NULL;NULL;7704116413;NULL;NULL;NULL;NULL;NULL;другая
67438F24-6051-E511-8232-005056807186;"ООО ""ЦДС ""ИНТЕРЦЕНТР""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЦЕНТР ДЕЛОВОГО СОТРУДНИЧЕСТВА ""ИНТЕРЦЕНТР""";NULL;NULL;NULL;NULL;NULL;NULL;7703;770301001;NULL;NULL;NULL;1027739204195;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7703104165;2002-09-16 21:00:00.000;Инспекция Федеральной налоговой службы № 3 по г.Москве;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
16907AC4-6BCA-E511-81EF-005056807186;"ФГБНУ ""ВНИИП ИМ. К.И. СКРЯБИНА""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ НАУЧНОЕ УЧРЕЖДЕНИЕ ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ФУНДАМЕНТАЛЬНОЙ И ПРИКЛАДНОЙ ПАРАЗИТОЛОГИИ ЖИВОТНЫХ И РАСТЕНИЙ ИМЕНИ К.И. СКРЯБИНА""";NULL;NULL;NULL;NULL;NULL;NULL;7727;772701001;NULL;NULL;NULL;1027700362645;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7727093201;1993-12-30 21:00:00.000;Инспекция Федеральной налоговой службы № 27 по г.Москве;NULL;NULL;NULL;другая
AD018465-6479-E511-8514-005056807186;"ЗАО ""ОПТИМА""";"ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ОПТИМА""";NULL;NULL;NULL;NULL;NULL;NULL;7702;770201001;NULL;NULL;NULL;1027700190979;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7702022047;1993-09-06 21:00:00.000;Инспекция Федеральной налоговой службы № 2 по г.Москве;NULL;848C146A-3B4B-E111-9F82-00155D003200;NULL;другая
0CEDC696-AC7B-E511-8514-005056807186;"Государственное бюджетное учреждение культуры города Москвы ""Библиотека-читальня им. А.С. Пушкина""";"Государственное бюджетное учреждение культуры города Москвы "" Библиотека-читальня им. А.С.Пушкина""";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1027739541940;NULL;NULL;NULL;NULL;7701030454;NULL;NULL;NULL;NULL;NULL;другая
58191E44-B07B-E511-8514-005056807186;ГБУК г. Москвы «Библиотека-читальня им. А.С Пушкина»;ГБУК г. Москвы «Библиотека-читальня им. А.С Пушкина»;NULL;NULL;NULL;NULL;NULL;NULL;NULL;770101001;NULL;NULL;NULL;1027739541940;NULL;NULL;NULL;NULL;7701030454;NULL;NULL;NULL;NULL;NULL;другая
274283D0-66CA-E511-81EF-005056807186;"ООО ""ВЕЛЕС ТРАСТ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЕЛЕС ТРАСТ""";NULL;NULL;NULL;NULL;NULL;NULL;7709;770901001;NULL;NULL;NULL;5067746107391;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7703603950;2015-10-08 21:00:00.000;Инспекция Федеральной налоговой службы № 9 по г.Москве;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
0F0D31B5-96C9-E511-81EF-005056807186;Местная религиозная организация Православный приход храма Архангела Михаила в Белоусове гор. Москвы Московской епархии Русской Православной Церкви;Местная религиозная организация Православный приход храма Архангела Михаила в Белоусове гор. Москвы Московской епархии Русской Православной Церкви (Московский Патриархат);NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1035000033408;NULL;NULL;NULL;NULL;5030021173;NULL;NULL;NULL;NULL;NULL;другая
900F5F6B-08CF-E511-81EF-005056807186;"ФГУП ""ПОЧТА РОССИИ""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ПОЧТА РОССИИ""";NULL;NULL;NULL;NULL;NULL;NULL;7724;772401001;NULL;NULL;NULL;1037724007276;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7724261610;2003-02-13 21:00:00.000;Инспекция Федеральной налоговой службы № 24 по г.Москве;NULL;NULL;NULL;другая
7CB4E87F-E2EA-E311-8538-005056807186;Корпорация ВНИИЭМ;"Научно-производственная корпорация ""Космические системы мониторинга, информационно-управляющие и электромеханические комплексы"" имени А.Г. Иосифьяна";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5117746071097;NULL;NULL;NULL;NULL;7701944514;NULL;NULL;NULL;NULL;NULL;другая
E50DF90C-00EB-E311-8538-005056807186;ЕВРЕЙСКАЯ ОБЩИНА;Религиозная организация - Московская Марьинорощинская Еврейская Община;NULL;NULL;NULL;NULL;NULL;NULL;NULL;771501001;NULL;NULL;NULL;1027700564462;Управление Федеральной налоговой службы по г.Москве;NULL;NULL;NULL;7715000509;NULL;NULL;NULL;NULL;NULL;другая
9C81B73B-95C9-E511-81EF-005056807186;ГМИИ ИМ. А.С. ПУШКИНА;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ""ГОСУДАРСТВЕННЫЙ МУЗЕЙ ИЗОБРАЗИТЕЛЬНЫХ ИСКУССТВ ИМЕНИ А.С.ПУШКИНА""";NULL;igor.pogrebinskiy@arts-museum.ru;NULL;NULL;NULL;NULL;7704;770401001;NULL;NULL;NULL;1037739281161;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7704018416;2003-01-28 21:00:00.000;Инспекция Федеральной налоговой службы № 4 по г.Москве;NULL;NULL;NULL;другая
89A3BB14-E0EB-E311-8538-005056807186;"ФГБУ ""УПРАВЛЕНИЕ ПО ЭКСПЛУАТАЦИИ ЗДАНИЙ ВЫСШИХ ОРГАНОВ ВЛАСТИ""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ПО ЭКСПЛУАТАЦИИ ЗДАНИЙ ВЫСШИХ ОРГАНОВ ВЛАСТИ"" УПРАВЛЕНИЯ ДЕЛАМИ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ";NULL;NULL;NULL;NULL;NULL;NULL;7710;771001001;NULL;NULL;NULL;1037739015874;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7710036332;1993-02-10 20:00:00.000;Инспекция Федеральной налоговой службы № 10 по г. Москве;NULL;NULL;NULL;другая
942C4B71-7DEC-E311-8538-005056807186;Приход храма Успения Пресвятой Богородицы в Путинках;Приход храма Успения Пресвятой Богородицы в Путинках;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7707087496;NULL;NULL;NULL;E03883FE-F397-E011-9FF4-000C29D12628;NULL;другая
ED964599-3A55-E511-838D-005056807186;"ООО ""РЕСТО-АРТ""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РЕСТО-АРТ""";NULL;NULL;NULL;NULL;NULL;NULL;7706;770601001;NULL;NULL;NULL;1127747072672;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7708773138;2013-09-29 21:00:00.000;Инспекция Федеральной налоговой службы № 6 по г. Москве;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
0F2CD2E0-7DC9-E511-81EF-005056807186;"ОАО ""РЖД""";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССИЙСКИЕ ЖЕЛЕЗНЫЕ ДОРОГИ""";NULL;mgz-dkrs@mail.ru;NULL;NULL;NULL;NULL;7708;770801001;NULL;NULL;NULL;1037739877295;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;1037739877295;NULL;NULL;7708503727;2003-09-22 21:00:00.000;Инспекция Федеральной налоговой службы № 8 по г. Москве;NULL;F33883FE-F397-E011-9FF4-000C29D12628;NULL;другая
499A101E-97EC-E311-8538-005056807186;НИИ НДХиТ;"""Научно-Исследовательский институт неотложной детской хирургии и травматологии""";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;7706517001;NULL;NULL;NULL;27903404-05A4-E111-8681-02BF0A7F2538;NULL;другая
BB00D0EC-9BEC-E311-8538-005056807186;Дирекция по строительству;Дирекция по строительству;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;другая
9207D348-D8C8-E511-81EF-005056807186;"ООО ""БАРКЕТТО""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""БАРКЕТТО""";NULL;NULL;NULL;NULL;NULL;NULL;7709;770901001;NULL;NULL;NULL;1117746319756;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7726675052;2012-09-09 21:00:00.000;Инспекция Федеральной налоговой службы № 9 по г.Москве;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
5DE7F88B-CFC8-E511-81EF-005056807186;"ООО ""ЛОКОН-МАКС""";"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛОКОН-МАКС""";NULL;NULL;NULL;NULL;NULL;NULL;7724;772401001;NULL;NULL;NULL;1037739254365;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7737107414;1999-08-22 21:00:00.000;Инспекция Федеральной налоговой службы № 24 по г.Москве;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
3A098888-ACFC-E511-8563-005056807186;ЦПКИО ИМ.М.ГОРЬКОГО;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ КУЛЬТУРЫ ГОРОДА МОСКВЫ ""ЦЕНТРАЛЬНЫЙ ПАРК КУЛЬТУРЫ И ОТДЫХА ИМЕНИ М.ГОРЬКОГО""";NULL;knesterova@park-gorkogo.com;NULL;(499) 237-35-24;NULL;NULL;7706;770601001;NULL;NULL;NULL;1027739258249;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7706052148;1993-05-16 23:00:00.000;Инспекция Федеральной налоговой службы № 6 по г. Москве;NULL;NULL;NULL;другая
DE7964DD-4EFD-E511-8563-005056807186;"ООО ""Коэнергия""";"Общество с ограниченной ответственностью ""Коэнергия""";NULL;NULL;NULL;NULL;NULL;NULL;7722;772201001;NULL;NULL;NULL;1097746292555;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7722686600;2009-05-14 22:00:00.000;Инспекция Федеральной налоговой службы № 22 по г.Москве;NULL;NULL;NULL;другая
F6C48FC5-8757-E511-838D-005056807186;"ОАО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ДМИТРОВСКАЯ""";"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ДМИТРОВСКАЯ""";NULL;NULL;NULL;NULL;NULL;NULL;7713;771301001;NULL;NULL;NULL;5147746344224;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7713799205;2014-11-12 21:00:00.000;Инспекция Федеральной налоговой службы № 13 по г.Москве;NULL;NULL;NULL;другая
E005CAD9-51FD-E511-8563-005056807186;"ФГУП ОСС ""УСЗ""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ОРГАНИЗАЦИЯ СОЦИАЛЬНОЙ СФЕРЫ ""УПРАВЛЕНИЕ СЛУЖЕБНЫМИ ЗДАНИЯМИ""";NULL;NULL;NULL;NULL;NULL;NULL;7708;770801001;NULL;NULL;NULL;1037708026289;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7708226907;2003-06-16 22:00:00.000;Инспекция Федеральной налоговой службы № 8 по г. Москве;NULL;NULL;NULL;другая
12B70CA7-52FD-E511-8563-005056807186;"ФГУП ОСС ""УСЗ""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ОРГАНИЗАЦИЯ СОЦИАЛЬНОЙ СФЕРЫ ""УПРАВЛЕНИЕ СЛУЖЕБНЫМИ ЗДАНИЯМИ""";NULL;NULL;NULL;NULL;NULL;NULL;7708;770801001;NULL;NULL;NULL;1037708026289;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7708226907;2003-06-17 00:00:00.000;Инспекция Федеральной налоговой службы № 8 по г. Москве;NULL;NULL;NULL;другая
5B3EA327-54FD-E511-8563-005056807186;"ФГУП ОСС ""УСЗ""";"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ОРГАНИЗАЦИЯ СОЦИАЛЬНОЙ СФЕРЫ ""УПРАВЛЕНИЕ СЛУЖЕБНЫМИ ЗДАНИЯМИ""";NULL;NULL;NULL;NULL;NULL;NULL;7708;770801001;NULL;NULL;NULL;1037708026289;Межрайонная инспекция Федеральной налоговой службы № 46 по г. Москве;NULL;NULL;NULL;7708226907;2003-06-17 04:00:00.000;Инспекция Федеральной налоговой службы № 8 по г. Москве;NULL;NULL;NULL;другая
F1BC8F35-CEC8-E511-81EF-005056807186;"ООО ""Ханки Дори""";"Общество с ограниченной ответственностью ""Ханки Дори""";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5137746215129;NULL;NULL;NULL;NULL;7715986578;NULL;NULL;NULL;808C146A-3B4B-E111-9F82-00155D003200;NULL;другая
3C8AD154-F773-E511-8514-005056807186;"АО ""ТРОЙКА-Д БАНК""";"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТРОЙКА-Д БАНК""";NULL;NULL;NULL;NULL;NULL;NULL;7750;775001001;NULL;NULL;NULL;1027744007246;Управление Федеральной налоговой службы по г.Москве;NULL;NULL;NULL;7744002959;2003-02-02 21:00:00.000;Межрайонная инспекция Федеральной налоговой службы № 50 по г.Москве;NULL;NULL;NULL;другая
